(12, -12), (13, -11), (14, -8), 
(3, -1), (4, -2), (6, -2), 
(19, -18), (20, -18), (22, -21), 
(12, -12), (13, -11), (14, -8), 
(3, -1), (4, -2), (6, -2), 
(19, -18), (20, -18), (23, -22), 
(12, -12), (13, -11), (14, -7), 
(3, -1), (4, -2), (6, -2), 
(19, -18), (20, -18), (22, -21), 
(13, -13), (13, -11), (14, -8), 
(3, -1), (4, -2), (6, -2), 
(19, -18), (20, -18), (23, -21), 
